symbol,name,currency,sector,sectorcode,ISIN,trailingPE,EPS,analist_estimate,Price_book,TangibleValuePerShare,enterpriseToEbitda,totalDebt,currentRatio,growthrate,growthrate_quarter,beta,priceToSalesTrailing12Months,extrainfo,value_score,risc_score,growth_score
LAGR-B.ST,Lagercrantz Group B,SEK,Technology,1010,SE0014990966,58.174694,1.786,1.0,12.39561,0.0471435630685693,0.0,496770.949089244,,0.124427772126144,0.0,,,,0.0,90.0,20.0
LATO-B.ST,Latour B,SEK,Financials,3020,SE0010100958,24.523523,8.29,1.0,4.4719653,0.0324047019000941,42.563,0.101370685177513,1.668,0.254094187526517,1.37370242214533,0.966195,6.3910294,FINANCE,0.0,50.0,50.0
LIAB.ST,Lindab International,SEK,Industrials,5010,SE0001852419,16.190598,7.807,1.0,1.8639493,0.263723426321241,7.983,0.384669961874842,1.898,-0.00638001286725284,1.14465408805031,1.588361,0.8258932,,20.0,30.0,10.0
LIFCO-B.ST,Lifco B,SEK,Industrials,5020,SE0015949201,9.447983,19.311,1.0,1.7617295,0.0340405673689182,17.643,0.102942245192645,0.931,0.193187520910003,1.07888631090487,1.569533,4.3124833,,30.0,10.0,50.0
LOOMIS.ST,Loomis,SEK,Industrials,5020,SE0014504817,32.864048,9.518,1.0,2.6824687,0.000562794224491378,6.242,0.455733426852994,1.297,0.0270763772954925,0.983606557377049,1.080017,1.0355986,,10.0,40.0,0.0
LUN.TO,Lundin Mining Corporation,SEK,Basic Materials,5510,CA5503721063,12.151162,0.688,1.0,1.5194474,0.107794764171086,4.349,0.0080364666317929,1.347,0.302247087805961,0.0,,1.8915629,,40.0,10.0,40.0
LUND-B.ST,Lundbergföretagen B,SEK,Financials,3020,SE0000108847,30.531769,14.48,1.0,1.2860792,0.0452386337932594,27.799,0.32196811485851,1.432,0.296064673581452,4.21134020618557,0.67608,4.2810044,FINANCE,10.0,40.0,60.0
MAERSK-A.CO,A.P. Møller - Mærsk A,DKK,Industrials,5020,DK0010244425,16.147213,894.272,1.0,9.388413,2.00775276329021e-05,8.829,0.10381420630709,2.395,0.143692718940937,1.54993041057759,1.55798,3.6233084,BIG CAP,10.0,40.0,30.0
MAERSK-B.CO,A.P. Møller - Mærsk B,DKK,Industrials,5020,DK0010244508,16.432362,894.272,1.0,9.554206,2.44290140486288e-05,9.257,0.126314292809995,2.395,0.143692718940937,1.54993041057759,1.55798,3.4538467,BIG CAP,10.0,40.0,30.0
MAREL.IC,Marel,ISK,Industrials,5020,IS0000000388,3575.3425,0.146,1.0,421.30753,-0.000120178182680847,2201.389,0.00221097366953219,1.173,0.0602304032056098,0.471337579617834,0.361068,268.0713,BIG CAP,0.0,50.0,10.0
MCOV-B.ST,Medicover B,SEK,Health Care,2010,SE0009778848,403.05554,0.36,1.0,45.34375,0.00689361992143965,111.432,0.0863747239110869,1.029,0.448481238832638,0.506666666666667,1.446298,15.14965,,0.0,50.0,40.0
METSA.HE,Metsä Board Oyj A,EUR,Basic Materials,5510,FI0009000640,15.906822,0.601,1.0,2.3402693,1.01342830128064,10.771,1.47167136891446,2.233,0.00837902936503869,1.58730158730159,0.906718,1.410563,,0.0,40.0,10.0
METSB.HE,Metsä Board Oyj B,EUR,Basic Materials,5510,FI0009000665,14.450915,0.601,1.0,2.126071,0.113388834215433,9.439,0.16465999682323,2.233,0.00837902936503869,1.58730158730159,0.906718,1.3676696,,20.0,20.0,10.0
MIPS.ST,Mips,SEK,Consumer Services,4020,SE0009216278,74.44033,5.673,1.0,24.449978,,28.136,0.00144731844488488,3.982,0.861403700125692,0.389473684210526,1.270432,16.903559,,0.0,40.0,40.0
MOCORP.HE,Metso Outotec Oyj,EUR,Industrials,5020,FI0009014575,48.290325,0.186,1.0,3.5017545,0.0333444573919621,13.428,0.147226544267112,1.196,0.25484308407594,-0.10377358490566,1.328038,1.5625038,,0.0,50.0,40.0
MTRS.ST,Munters Group,SEK,Industrials,5010,SE0009806607,35.163307,2.878,1.0,4.4979773,0.100188345329678,17.922,0.226063212208243,1.289,0.0888958203368684,1.09716599190283,1.584937,1.9481965,,0.0,50.0,20.0
MYCR.ST,Mycronic,SEK,Technology,1010,SE0000375115,18.626625,10.689,1.0,5.1808486,0.0919019614163251,18.135,0.0137389830336835,1.935,0.0979238296746892,1.12154696132597,1.07317,3.9531639,,0.0,40.0,20.0
NCAB.ST,NCAB Group,SEK,Technology,1010,SE0017160773,8.904694,7.03,1.0,1.672768,0.0735894862018656,17.747,0.0881182241273612,1.562,0.350190757668805,1.27150084317032,0.917898,2.8512647,,30.0,10.0,50.0
NCC-A.ST,NCC A,SEK,Industrials,5010,SE0000118952,10.121099,11.313,1.0,2.9735625,0.620830506880719,6.705,3.41524398723456,1.277,-0.028197258745161,0.541095890410959,0.968763,0.22534344,,20.0,60.0,0.0
NCGB.F,NCC B,SEK,Industrials,5010,SE0000117970,0.0,-0.821,1.0,2.746999,1.0863592209718,0.0,11833978.4419586,1.277,-0.028197258745161,0.541095890410959,0.968763,,,0.0,60.0,0.0
NDA-SE.ST,Nordea Bank Abp,DKK,Financials,3010,FI4000297767,196.36363,0.55,1.0,12.929487,0.039163987561429,0.0,0.554497014266253,,-0.0530082755535674,0.0,0.893453,46.920094,FINANCE,0.0,80.0,0.0
NESTE.HE,Neste Oyj,EUR,Energy,6010,FI0009013296,40.155846,1.155,1.0,6.343866,0.00379017550948078,0.0,280753.741443021,,-0.0380216842417941,0.553639846743295,,,,0.0,100.0,0.0
NETC.CO,Netcompany Group,DKK,Technology,1010,DK0060952919,48.619633,6.52,1.0,6.4088306,0.146000609205157,17.387,0.158894516922636,1.946,0.336638473497187,0.645260307266813,0.912451,3.368544,,0.0,50.0,40.0
NIBE-B.ST,NIBE Industrier B,SEK,Industrials,5010,SE0015988019,18.176222,5.686,1.0,2.9616575,0.00583393044674045,33.164,0.0588657125043654,1.707,0.175119914727305,1.30532445923461,1.374839,6.019206,BIG CAP,0.0,30.0,50.0
NKT.CO,NKT,DKK,Industrials,5020,DK0010287663,0.0,-20.076,1.0,15.251327,0.0175064226764336,227.825,0.0131084974250818,1.03,0.0451260559662091,-1.4375,1.674796,7.8026767,,0.0,30.0,0.0
NE,Noble Corporation,DKK,Energy,6010,GB00BMXNWH07,0.0,-20.285,1.0,1.5439817,,13.84,0.102480014354717,1.941,-0.0412057153777404,6.84408848207475,,2.3997595,,10.0,10.0,20.0
NOKIA.HE,Nokia Oyj,EUR,Telecommunications,1510,FI0009000681,0.0,-0.382,1.0,1.916701,0.104173869460031,7.088,0.216841630287875,1.533,-0.00354562779772193,1.2741935483871,0.682498,1.0996057,,20.0,20.0,10.0
NOLA-B.ST,Nolato B,SEK,Industrials,5020,SE0015962477,1.8683863,30.24,1.0,0.40850264,0.0988233437385911,10.095,0.149918672575285,1.568,0.141384843248581,0.761329305135952,1.192126,1.2722394,,40.0,10.0,20.0
NOVO-B.CO,Novo Nordisk B,DKK,Health Care,2010,DK0060534915,49.855637,18.01,1.0,32.78922,0.00617154320474052,25.352,0.0162592734534476,0.939,0.121330400336222,1.20604629811791,0.307659,13.0163555,BIG CAP,0.0,50.0,30.0
NP3.ST,NP3 Fastigheter,SEK,Real Estate,3510,SE0006342333,17.650274,10.98,1.0,2.2759569,0.0,20.221,1.14732304748871,0.249,0.24020190023753,1.52511415525114,1.596491,6.946358,,0.0,50.0,50.0
NP3-PREF.ST,NP3 Fastigheter Pref,SEK,Real Estate,3510,SE0010820514,2.1857924,10.98,1.0,0.28185225,0.0,12.58,9.28279156675359,0.249,0.24020190023753,1.52511415525114,1.596491,2.0151625,,40.0,50.0,50.0
NTG.CO,NTG Nordic Transport Group,DKK,Industrials,5020,DK0061141215,44.385025,5.61,1.0,16.805021,0.212217664890564,10.39,0.288961169812081,0.887,0.245431876292763,1.4931129476584,1.837935,0.6447441,,0.0,50.0,50.0
NYF.ST,Nyfosa,SEK,Real Estate,3510,SE0011426428,6.7220864,11.849,1.0,1.0518601,0.00315478507615127,16.999,1.58718552936866,0.607,0.395663956639566,1.34285714285714,1.571375,4.747265,,30.0,30.0,50.0
NZYM-B.CO,Novozymes B,DKK,Health Care,2010,DK0060336014,41.35718,10.286,1.0,11.016159,0.0321957179143699,21.888,0.0620571831617412,1.195,0.00290132036136206,1.01369863013699,0.38682,7.2489967,BIG CAP,0.0,50.0,10.0
ORNAV.HE,Orion Oyj A,EUR,Health Care,2010,FI0009014369,33.600002,1.5,1.0,11.265087,0.150703546893216,12.671,0.122176706568783,3.489,0.06076726342711,6.63243243243243,0.520753,5.3496947,,0.0,50.0,30.0
ORNBV.HE,Orion Oyj B,EUR,Health Care,2010,FI0009014377,33.626667,1.5,1.0,11.274028,0.049766978321797,12.706,0.0403465321990436,3.489,0.06076726342711,6.63243243243243,0.520753,5.3628635,,0.0,50.0,30.0
ORRON.ST,Orrön Energy,SEK,Energy,6010,SE0000825820,0.0,,1.0,0.0,-4074979625.06112,8.517,4074979625.06112,2.451,-0.54247926686106,-0.00520192944292065,1.900299,,SMALL CAP,10.0,90.0,0.0
ORSTED.CO,Ørsted,DKK,Utilities,6510,DK0060094928,24.752474,25.957,1.0,2.876754,0.0230031997757597,14.264,0.248234532124768,0.861,-0.0938095868644068,1.17075386012716,0.693624,2.5653782,BIG CAP,0.0,40.0,10.0
OSSR.CO,Össur,DKK,Health Care,2010,IS0000000040,209.74025,0.154,1.0,23.559444,-0.00596913539834928,159.893,0.032943647337588,0.933,0.0798726006565765,0.514245472837022,0.685922,19.066559,,0.0,50.0,10.0
OUT1V.HE,Outokumpu Oyj,EUR,Basic Materials,5510,FI0009002422,0.0,-0.282,1.0,0.8493365,0.34563214843699,1.424,0.346086329972387,1.511,-0.0314682770663562,2.05957446808511,1.494223,0.22296329,,40.0,20.0,20.0
OX2.ST,OX2,SEK,Energy,6010,SE0016075337,113.93073,0.664,1.0,9.6788645,0.0,20.902,0.00203725381400775,2.444,0.162231263690865,0.0974842767295598,,2.6326125,,0.0,50.0,40.0
PEAB-B.ST,Peab B,SEK,Industrials,5010,SE0000106205,5.5488596,10.786,1.0,1.4188516,0.152697358169175,7.385,1.18568024210624,1.182,0.0879664196963605,0.75609756097561,1.062901,0.28664383,,40.0,30.0,10.0
PLAZ-B.ST,Platzer Fastigheter Holding B,SEK,Real Estate,3510,SE0004977692,7.435355,10.867,1.0,0.97044235,0.0,19.147,1.35558966952633,0.093,0.118446139180172,0.958847736625514,1.495934,7.2900105,,40.0,30.0,20.0
PNDORA.CO,Pandora,DKK,Consumer Services,4020,DK0060252690,27.025126,19.9,1.0,7.2549205,0.0580912643542712,6.739,0.173458074402274,1.107,-0.0454595281943348,1.34012875536481,1.580658,2.052703,,10.0,50.0,10.0
PNDX-B.ST,Pandox B,SEK,Real Estate,3510,SE0007100359,0.0,-3.759,1.0,0.9364839,2.01863114377584,23.412,2.68780897249426,0.241,-0.165593286494926,1.92735042735043,2.100984,5.4457808,,20.0,50.0,10.0
QTCOM.HE,Qt Group Oyj,EUR,Technology,1010,FI4000198031,92.68628,0.51,1.0,38.306324,0.0,31.255,0.0371384252433932,1.4,0.670086641807414,0.763199037883343,,8.3475275,,0.0,50.0,40.0
RATO-A.ST,Ratos A,SEK,Financials,3020,SE0000191090,5.881601,7.821,1.0,1.3416555,0.134076256755625,12.707,2.40849256640547,1.157,-0.0496972972972973,1.14953271028037,1.470688,0.50885385,FINANCE,30.0,70.0,10.0
RATO-B.ST,Ratos B,SEK,Financials,3020,SE0000111940,5.6066995,7.821,1.0,1.2789477,0.0496248975678419,11.909,0.891441928593119,1.157,-0.0496972972972973,1.14953271028037,1.470688,0.53171915,FINANCE,30.0,40.0,10.0
RBREW.CO,Royal UNIBREW,DKK,Consumer Goods,4510,DK0060634707,19.885538,24.812,1.0,7.201658,0.118934408905974,12.662,0.194643006600884,,0.0636722422837988,1.51702786377709,0.650406,2.134641,,0.0,40.0,20.0
REG1V.HE,Revenio Group Oyj,EUR,Health Care,2010,FI0009010912,69.50704,0.568,1.0,16.114285,,39.386,0.0222174962206799,1.942,0.792305324216598,1.1864406779661,1.520325,11.869425,,0.0,40.0,50.0
RILBA.CO,Ringkjøbing Landbobank,DKK,Financials,3010,DK0060854669,28.172138,31.556,1.0,3.17176,0.227273005153989,0.0,0.362098728316026,,0.283399282803565,0.0,0.70261,9.789162,FINANCE,0.0,50.0,40.0
ROCK-A.CO,Rockwool A,DKK,Industrials,5010,DK0010219070,18.181393,85.582,1.0,16.074879,0.0182623531165276,48.672,0.0,1.623,0.0406214900786222,1.24761904761905,1.062901,10.238793,,0.0,40.0,10.0
ROCK-B.CO,Rockwool B,DKK,Industrials,5010,DK0010219153,18.245659,85.582,1.0,16.131699,0.0195074303679196,49.212,0.0,1.623,0.0406214900786222,1.24761904761905,1.062901,8.617727,,0.0,40.0,10.0
SAAB-B.ST,SAAB B,SEK,Industrials,5020,SE0000112385,47.525455,8.446,1.0,2.3951738,0.0083436215295132,12.857,0.208931100272955,1.636,0.0795481964048739,1.39147286821705,0.8267,1.3684183,,0.0,40.0,20.0
SAGA-A.ST,Sagax A,SEK,Real Estate,3510,SE0004635878,28.225805,8.432,1.0,4.696781,0.0,44.993,4.90962561293202,0.234,0.204494882064975,1.11145996860283,1.050492,22.782463,,0.0,80.0,50.0
SAGA-B.ST,Sagax B,SEK,Real Estate,3510,SE0005127818,28.225805,8.432,1.0,4.696781,0.0,45.086,0.452991691566899,0.234,0.204494882064975,1.11145996860283,1.050492,23.396154,,0.0,40.0,50.0
SAGA-D.ST,Sagax D,SEK,Real Estate,3510,SE0009161052,3.095351,8.432,1.0,0.5150672,0.0,16.356,9.51443959315437,0.234,0.204494882064975,1.11145996860283,1.050492,23.161608,,40.0,50.0,50.0
SAMPO.HE,Sampo Oyj A,EUR,Financials,3030,FI0009003305,735.82086,0.067,1.0,2.39786,0.15892977217776,7.67,0.160007892269726,0.717,0.334711277612711,0.957874912272715,0.836542,2.6390438,FINANCE,10.0,50.0,40.0
SAMPO-SDB.ST,Sampo Oyj SDB,SEK,Financials,3030,SE0018768707,,,,,,,,,,,,,,,,
SAND.ST,Sandvik,SEK,Industrials,5020,SE0000667891,23.443727,8.032,1.0,3.2643936,0.00291699922135453,10.4,0.248647722364744,1.798,-0.0286518706531297,0.911737943585077,1.340607,1.9691019,BIG CAP,0.0,50.0,0.0
SANOMA.HE,Sanoma Oyj,EUR,Consumer Services,4030,FI0009007694,0.0,,1.0,0.0,-9363295880.05618,0.0,9363295880.05618,,0.149673780824948,-6.8698224852071,,,SMALL CAP,0.0,80.0,20.0
SAS.ST,SAS,SEK,Consumer Services,4050,SE0003366871,0.0,-4.917,1.0,0.43315506,0.697113677569656,-13.39,9.9071701175235,0.56,-0.299493492553334,1.78571428571429,0.939238,0.15295506,,40.0,50.0,10.0
SAVE.ST,Nordnet,SEK,Financials,3020,SE0015192067,32.886055,4.546,1.0,8.873983,,0.0,1.90195576379933,0.184,0.95520205575075,0.0,,9.532351,FINANCE,0.0,70.0,40.0
SBB-B.ST,Samhällsbyggnadsbo. i Norden B,SEK,Real Estate,3510,SE0009554454,3.1852689,6.191,1.0,0.57546395,0.0991188232917834,0.0,408568.933601745,,1.626993502658,0.39471257300953,,,,40.0,50.0,40.0
SBB-D.ST,Samhällsbyggnadsbo. i Norden D,SEK,Real Estate,3510,SE0011844091,2.8816023,6.191,1.0,0.5206023,0.701446086911587,0.0,2891368.86608239,,1.626993502658,0.39471257300953,,,,40.0,40.0,40.0
SCA-A.ST,SCA A,SEK,Basic Materials,5510,SE0000171886,93.14359,1.546,1.0,1.377305,0.922850831694717,12.597,1.24121990837509,1.254,0.00842627922903826,1.19399051133368,0.537869,4.419476,,10.0,40.0,10.0
SCA-B.ST,SCA B,SEK,Basic Materials,5510,SE0000112724,92.39974,1.546,1.0,1.3663058,0.0942115812088627,12.395,0.126713100513974,1.254,0.00842627922903826,1.19399051133368,0.537869,4.408675,,10.0,30.0,10.0
SCHO.CO,Schouw & Co.,DKK,Industrials,5020,DK0010253921,13.605263,38.0,1.0,1.290577,0.411299297546132,8.653,0.402426411929225,1.569,0.159960006574262,0.877862595419847,0.926401,0.4509584,,30.0,10.0,40.0
SDIP-B.ST,Sdiptech B,SEK,Industrials,5020,SE0003756758,39.689827,6.319,1.0,3.8594115,0.219623582565363,15.892,0.414746839956134,1.795,0.359276834647774,1.78463094034378,,2.8606155,,0.0,50.0,50.0
SDIP-PREF.ST,Sdiptech Pref,SEK,Industrials,5020,SE0006758348,18.91122,6.319,1.0,1.8389142,9.31452480573819,10.412,17.5899586180514,1.795,0.359276834647774,1.78463094034378,,5.0426097,SMALL CAP,10.0,60.0,50.0
SEB-A.ST,SEB A,SEK,Financials,3010,SE0000148884,13.181818,8.91,1.0,1.4533913,0.348448004354736,0.0,4.67971934705111,,0.0636236583184258,0.0,0.912708,4.6274986,FINANCE,20.0,60.0,10.0
SEBC.F,SEB C,SEK,Financials,3010,SE0000120784,10.017761,1.126,1.0,1.4906832,321.762353720193,0.0,36705302.6682553,,0.0636236583184258,0.0,0.912708,,FINANCE,20.0,50.0,10.0
SECT-B.ST,SECTRA B,SEK,Health Care,2010,SE0018245953,28.130573,6.28,1.0,8.93757,0.0319177443245371,72.57,0.00183038092711114,1.787,0.176411178453685,0.768706995412844,1.256739,16.44631,,0.0,40.0,40.0
SECU-B.ST,Securitas B,SEK,Industrials,5020,SE0000163594,12.744003,6.629,1.0,1.7420713,-0.209214103922172,7.141,0.779609261516879,1.233,0.0545793213557117,1.10124101894187,0.873769,0.26920736,,30.0,20.0,20.0
SF.ST,Stillfront Group,SEK,Consumer Services,4020,SE0015346135,9.794944,1.78,1.0,0.9858079,0.10296782046669,8.484,0.769221473184251,0.675,1.39955048409405,1.61875,0.557172,0.92284405,,50.0,20.0,50.0
SHB-A.ST,Sv. Handelsbanken A,SEK,Financials,3010,SE0007100599,12.577255,8.09,1.0,1.1529354,0.130259863407926,0.0,8.35472308304029,,-0.0124000652635014,0.0,0.639281,4.282831,FINANCE,20.0,70.0,0.0
SHB-B.ST,Sv. Handelsbanken B,SEK,Financials,3010,SE0007100607,15.179234,8.09,1.0,1.3914542,5.95445501670274,0.0,381.912136812087,,-0.0124000652635014,0.0,0.639281,4.676452,FINANCE,10.0,70.0,0.0
SIM.CO,SimCorp,DKK,Technology,1010,DK0060495240,27.277174,16.358,1.0,63.57937,0.0,169.232,0.00314902915262408,2.468,0.169158002853962,0.256836018174308,0.959777,35.30931,,0.0,40.0,40.0
SINCH.ST,Sinch,SEK,Technology,1010,SE0016101844,4.778379,7.761,1.0,0.24276166,-0.468876105878373,23.61,0.421017439616931,0.829,1.08628823280081,-0.834710743801653,1.683354,1.2720147,,40.0,10.0,40.0
SKA-B.ST,Skanska B,SEK,Industrials,5010,SE0000113250,6.972875,23.742,1.0,1.7769549,0.631850558632158,8.35,0.242851411209531,1.478,-0.0555159261631631,1.71405750798722,1.249465,0.44731504,,40.0,10.0,10.0
SKF-A.ST,SKF A,SEK,Basic Materials,5510,SE0000108201,16.284555,10.599,1.0,2.0065336,0.230390539086397,8.237,4.87789760538076,2.218,-0.04241480288871,0.945588235294118,1.183568,0.84038407,,10.0,80.0,0.0
SKF-B.ST,SKF B,SEK,Basic Materials,5510,SE0000108227,15.992075,10.599,1.0,1.9722387,0.0168296224325102,7.752,0.356321814639353,2.218,-0.04241480288871,0.945588235294118,1.183568,0.83450156,,20.0,30.0,0.0
SOBI.ST,Swedish Orphan Biovitrum,SEK,Health Care,2010,SE0000872095,19.403671,10.9,1.0,3.0867352,0.065760842899671,11.396,0.157842037526672,1.021,0.482027574132837,0.617231638418079,0.423192,3.5756197,,0.0,40.0,40.0
SPNO.CO,Spar Nord Bank,DKK,Financials,3010,DK0060036564,17.741648,5.597,1.0,1.1750089,0.447127746240673,0.0,0.780855340548043,,0.101093801789857,0.0,0.770646,3.288754,FINANCE,10.0,40.0,20.0
SSAB-A.ST,SSAB A,SEK,Basic Materials,5510,SE0000171100,78.419075,0.797,1.0,1.1039282,0.652895707904448,0.0,155369.974752379,,0.0431973152213074,0.0,,,,10.0,60.0,0.0
SSAB-B.ST,SSAB B,SEK,Basic Materials,5510,SE0000120669,75.131744,0.797,1.0,1.0576515,0.967089235649711,0.0,230138.792929825,,0.0431973152213074,0.0,,,,10.0,60.0,0.0
STE-A.ST,Stora Enso A,SEK,Basic Materials,5510,FI0009007603,214.35898,0.78,1.0,15.140813,0.0495625370098454,61.461,0.136499550614991,1.488,-0.0640377646385657,1.56687898089172,1.032092,11.43106,,0.0,60.0,10.0
STE-R.ST,Stora Enso R,SEK,Basic Materials,5510,FI0009007611,203.20514,0.78,1.0,14.352983,-630914826.492114,56.963,630914826.492114,1.488,-0.0640377646385657,1.56687898089172,1.032092,10.836262,SMALL CAP,0.0,110.0,10.0
ENUA.F,Stora Enso Oyj A,EUR,Basic Materials,5510,FI0009005953,19.358976,0.78,1.0,1.367382,0.551613348802556,6.613,1.51919128372751,1.488,-0.0640377646385657,1.56687898089172,1.032092,1.0323505,,20.0,40.0,10.0
STERV.HE,Stora Enso Oyj R,EUR,Basic Materials,5510,FI0009005961,18.628206,0.78,1.0,1.3157656,0.164984171274752,6.208,0.454380800424258,1.488,-0.0640377646385657,1.56687898089172,1.032092,0.99338096,,20.0,30.0,10.0
STG.CO,Scandinavian Tobacco Group,DKK,Consumer Goods,4510,DK0060696300,17.941175,6.8,1.0,1.4233215,0.258832601930005,7.45,0.355263381193253,3.233,0.104395236323037,0.901801623440903,0.815575,1.348814,,20.0,20.0,20.0
STOR-B.ST,Storskogen Group B,SEK,Financials,3020,SE0016797732,16.74633,0.477,1.0,1.4387608,0.000656826130894828,9.36,1.2730111817228,1.926,1.7205215656703,1.59777777777778,,0.4989547,FINANCE,20.0,50.0,50.0
SWEC-A.ST,SWECO A,SEK,Industrials,5010,SE0014960365,28.212292,3.58,1.0,4.752941,0.574887158091038,15.449,1.65905106354761,1.208,0.0943955164131305,1.35772357723577,0.896876,1.5963438,,0.0,50.0,20.0
SWEC-B.ST,SWECO B,SEK,Industrials,5010,SE0014960373,27.6257,3.58,1.0,4.6541176,0.0559156534265188,15.47,0.161365448820019,1.208,0.0943955164131305,1.35772357723577,0.896876,1.5400279,,0.0,40.0,20.0
SWED-A.ST,Swedbank A,SEK,Financials,3010,SE0000242455,9.610308,17.424,1.0,1.2212466,0.757159352016171,0.0,5.83543434886133,,0.00828928399807785,0.0,0.651262,4.0703034,FINANCE,30.0,50.0,0.0
SWMA.ST,Swedish Match,SEK,Consumer Goods,4510,SE0015812219,3.298475,34.425,1.0,0.0,0.0804456418762134,21.588,0.0871489717167062,1.363,0.212633040259139,1.07755695588948,0.142062,8.831478,BIG CAP,20.0,30.0,50.0
SYDB.CO,Sydbank,DKK,Financials,3010,DK0010311471,15.422174,16.794,1.0,1.2269241,1.12885601865854,0.0,1.49297514420922,,0.063677557834486,0.0,1.114676,2.7473607,FINANCE,10.0,40.0,10.0
SYSR.ST,Systemair,SEK,Industrials,5010,SE0016609499,11.986363,5.573,1.0,1.0914676,0.000611757254721327,13.387,0.205097024412713,1.587,0.0627244340359094,1.1456228956229,1.379974,1.363145,,20.0,10.0,20.0
TEL2-A.ST,Tele2 A,SEK,Telecommunications,1510,SE0005190220,9.377747,10.237,1.0,1.9515368,-6.63229825323767,9.532,15.3019998048971,0.706,0.174753157290471,1.22127659574468,0.298673,2.3983629,,40.0,50.0,50.0
TEL2-B.ST,Tele2 B,SEK,Telecommunications,1510,SE0005190238,9.117905,10.237,1.0,1.8974628,-0.222978992561388,9.163,0.514455829697476,0.706,0.174753157290471,1.22127659574468,0.298673,2.4041533,,40.0,20.0,50.0
TELIA.ST,Telia Company,SEK,Telecommunications,1510,SE0000667925,0.0,-5.638,1.0,1.6593038,-0.0922530399083327,10.917,0.860154599089162,0.877,0.0383621153915198,1.2664,0.184424,1.2808084,BIG CAP,10.0,20.0,10.0
THULE.ST,Thule Group,SEK,Consumer Services,4020,SE0006422390,18.837599,13.128,1.0,4.3306193,0.0970679200014621,0.0,386724.780882319,,0.223627390499692,1.12209302325581,,,,0.0,80.0,50.0
TIETO.HE,TietoEVRY Oyj,EUR,Technology,1010,FI0009000277,33.506172,0.81,1.0,2.0500038,0.00724983889488907,11.295,0.30023044281904,0.923,0.399187246014379,0.486787204450626,1.051347,1.1230221,,0.0,40.0,40.0
TIGO-SDB.ST,Millicom Int. Cellular SDB,SEK,Telecommunications,1510,SE0001174970,0.0,-1.778,1.0,6.683449,0.0471021226206683,14.385,0.585643757756924,0.952,0.0814749113025849,1.67857142857143,0.971628,2.4787626,,0.0,40.0,20.0
TOP.CO,Topdanmark,DKK,Financials,3030,DK0060477503,15.910927,22.274,1.0,5.3515344,0.543294609544639,17.928,0.0845117819780093,0.943,0.551646617436875,0.0,,1.1136181,FINANCE,0.0,40.0,40.0
TREL-B.ST,Trelleborg B,SEK,Industrials,5020,SE0000114837,23.134125,11.027,1.0,2.229291,0.00096961678023454,10.619,0.209631152023739,2.389,-0.0095941773268637,1.09567387687188,1.385964,1.8992685,,0.0,40.0,10.0
TROAX.ST,Troax Group,SEK,Basic Materials,5510,SE0012729366,426.84564,0.447,1.0,94.549065,0.00310926817198108,177.942,0.00860572872242765,2.842,0.156367593547025,1.12252001392273,1.784338,40.308792,,0.0,50.0,50.0
TRUE-B.ST,Truecaller B,SEK,Technology,1010,SE0016787071,37.448277,1.015,1.0,28.773655,,22.053,0.00671439558644293,7.119,0.0,5.87439986755698,,8.982231,,0.0,40.0,20.0
TRYG.CO,Tryg,DKK,Financials,3030,DK0060636678,12.346338,13.097,1.0,2.1681995,0.250593047247176,29.116,0.0632372951190958,0.206,0.252546932234432,0.0,0.3543,3.5872812,FINANCE,10.0,30.0,40.0
TTALO.HE,Terveystalo Oyj,EUR,Health Care,2010,FI4000252127,13.221758,0.478,1.0,1.3727194,0.00801743551701886,9.13,0.763034410933457,0.457,0.31475762051833,-0.703703703703704,,0.6368251,,30.0,20.0,40.0
TYRES.HE,Nokian Renkaat Oyj,EUR,Consumer Services,4010,FI0009005318,16.266129,0.62,1.0,0.91623515,0.293833013206474,4.476,0.331853398216101,2.441,-0.0271841313612434,0.875560538116592,0.941805,0.75159806,,40.0,30.0,0.0
UPM.HE,UPM-Kymmene Oyj,EUR,Basic Materials,5510,FI0009005987,32.81982,1.11,1.0,2.1347787,0.00514694705757406,11.031,0.296155327104719,2.125,-0.067180196508633,1.78082191780822,,1.7157358,,0.0,50.0,10.0
UPONOR.HE,Uponor Oyj,EUR,Industrials,5010,FI0009002158,12.528925,1.21,1.0,3.1027424,0.273949644907336,5.947,0.1008905460674,1.594,-0.00764858313132157,1.14705882352941,1.415489,0.7878847,,30.0,40.0,10.0
VAIAS.HE,Vaisala Oyj A,EUR,Industrials,5020,FI0009900682,42.98246,0.969,1.0,7.939383,0.0808495001677893,17.796,0.0608210597824421,1.282,0.125143348623853,0.538860103626943,0.874625,3.1608386,,0.0,50.0,20.0
VALMT.HE,Valmet Oyj,EUR,Industrials,5020,FI4000074984,14.843023,1.72,1.0,3.5562057,0.0123165785179478,8.747,0.231394443220167,0.996,0.0937593984962406,0.562913907284768,1.072314,0.80625284,,20.0,30.0,10.0
VIT-B.ST,Vitec Software Group B,SEK,Technology,1010,SE0007871363,76.03975,5.434,1.0,14.174472,0.000210222326970783,29.862,0.162613234959499,1.005,0.244071109976999,2.00042626503028,0.87976,7.0177016,,0.0,50.0,60.0
VITR.ST,Vitrolife,SEK,Health Care,2010,SE0011205202,64.18558,2.996,1.0,9.669634,0.0165533437551855,30.886,0.0899546462946443,1.775,0.206814968193804,1.16523730890108,1.550278,10.415234,,0.0,50.0,50.0
